Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Mortal Sin_downgraded,Do [sword]<d6> damage[;]|if been equipped: [curse]Cursed|until the end of the game,2,attack(d); sfx(~_curse~[;]~~[;]0.1); sfxdamage(target[;]d);,Redemption,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,e.animate(~flashandshake~); if(self.getvar(~sin~) != 1) { self.setvar(~sin~[;]1); Rules.addextrascript(~if(self.getvar(\~sin\~) == 1) {inflictself(CURSE);sfx(\~_curse\~[;]\~\~[;]0.2); }~[;] ~onstartturn~); },,,,,,,
Spare Parts,Permanently delete random|equipment[;] make a gadget out of it,1,if(!simulation){ if(target != null) { var selfequipment = []; var scrapequipment = []; for (eq in self.equipment){ if(!eq.hastag(~appearsforparts~) && !eq.hastag(~skillcard~) && eq.ready){ selfequipment.push(eq); } }  for (eq in self.equipment){ if(eq.hastag(~appearsforparts~) && eq.ready){ scrapequipment.push(eq) ; } } if(scrapequipment.length > 0){ var randomscrapequipment = rand(scrapequipment); randomscrapequipment.animate(~delete~); sfx(~jester_delete~[;]~~[;]0.2); Gadget.givegadget(self[;]randomscrapequipment.gadget[;]true); removeequipment(randomscrapequipment[;]self); } else if(selfequipment.length > 0){ var randomequipment = rand(selfequipment); randomequipment.animate(~delete~); sfx(~jester_delete~[;]~~[;]0.2); Gadget.givegadget(self[;]randomequipment.gadget[;]true); removeequipment(randomequipment[;]self); } } } else { bonus(-1000); self.textparticle(~No effect!~); },Stardust,COUNTDOWN,8,GRAY,halfcountdown,noeffect,,,0,YES,NO,,,,,,,,,,,,,
Sticker,Combine dice|[gray](Reuseable),1,for(ad in actualdice) { if(ad.basevalue == 6) bonus(-1000); } if(d >= 1) givedice(d[;] ~combinedice~);,Magic Spanner,MAX2|MAX2,,GREEN,increaserange,removereusable,,,3,YES,NO,,1,,,,,,,,,,,
Contract,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]12 gold,2,if(self.gold > 12){ self.gold -= 12 ; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 12) { Rules.upgradeplayerequipment = true; },,,
Contract_upgraded,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]9 gold,2,if(self.gold > 9){ self.gold -= 9; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 9) { Rules.upgradeplayerequipment = true; },,,
Contract_downgraded,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]24 gold,2,if(self.gold > 24){ self.gold -= 24; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 24) { Rules.upgradeplayerequipment = true; },,,
Better Yourself,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,DOUBLES|DOUBLES,,YELLOW,change_power,change_power,,,0,NO,NO,,1,,,,,,,,,,,
Better Yourself_upgraded,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,EVEN,,YELLOW,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Better Yourself_downgraded,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,REQUIRE6|REQUIRE6,,YELLOW,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Creative Crisis,[95%]Don't create new gadgets[newline][95%]after this fight,1,if(!simulation){ inflictself(~creativecrisis~); screenshake(); sfx(~upgradeequipment~); e.changeslots([]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight [gray](activated)~; var sourceequipment = e.getvar(~sourceequipment~); if(sourceequipment != null && sourceequipment != e) { sourceequipment.animate(~flashandshake~); sourceequipment.changeslots([]); sourceequipment.fulldescription = e.fulldescription; } },Randomizer,REQUIRE6|REQUIRE6,,PURPLE,change_power,change_power,,,0,YES,NO,cannotsteal,,e.setvar(~sourceequipment~[;]e); Rules.inventor_inspiration = true; e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight~;,e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight~; e.resetvar(~sourceequipment~);,e.setvar(~sourceequipment~[;]e);,,,,,,,,
Creative Crisis_downgraded,No effect,1,,Randomizer,,,PURPLE,change_power,change_power,,,0,YES,NO,cannotsteal,,,,,,,,,,,,
Consumerism,[95%]Create an additional gadget|[95%]after this fight (stacks),1,inflictself(~consumerism~); screenshake(); sfx(~upgradeequipment~);,Perfect Cut,COUNTDOWN,10,PINK,halfcountdown,noeffect,,,0,YES,NO,cannotsteal,,,Rules.inventor_setgadgets(2 + getstatusself(~consumerism~));,,,,,,,,,
Petri Dish,Do [sword]2 damage[;] copy|Petri Dish after the battle,1,attack(2); sfxdamage(target[;]2);,Stardust,COUNTDOWN,5,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish~[;] true[;] false);,,,,,,,,,
Petri Dish_upgraded,Do [sword]2 damage[;] copy|Petri Dish+ after the battle|(Always offered as scrap),1,attack(2); sfxdamage(target[;]2);,Stardust,COUNTDOWN,5,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists|appearsforparts,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish+~[;] true[;] false);,,,,,,,,,
Petri Dish_downgraded,No effect[;] copy|Petri Dish after the battle,1,,Stardust,COUNTDOWN,5,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish~[;] true[;] false);,,,,,,,,,
Petri Dish_weakened,No effect[;] copy|Petri Dish+ after the battle|(Always offered as scrap),1,,Stardust,COUNTDOWN,5,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists|appearsforparts,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish+~[;] true[;] false);,,,,,,,,,
Stomp,Do [shock]<d6> dmg +[shock]Shock[;]|repeat for next [jinx]2 turns,1,jinx(e.name + e.namemodifier[;]~take [shock]%VAR% dmg +[shock]Shock~[;]~Take [shock]%VAR% dmg +[shock]Shock~[;]~attack(%VAR%[;]SHOCK); sfxdamage(target[;]%VAR%); sfx(\~_shock\~[;]\~\~[;]0.2);inflict(SHOCK);~[;]target[;]self[;]2[;]d); jinx(e.name + e.namemodifier[;]~take [shock]%VAR% dmg +[shock]Shock~[;]~Take [shock]%VAR% dmg +[shock]Shock~[;]~attack(%VAR%[;]SHOCK); sfxdamage(target[;]%VAR%); sfx(\~_shock\~[;]\~\~[;]0.2);inflict(SHOCK);~[;]target[;]self[;]3[;]d); attack(d[;]SHOCK); sfxdamage(target[;]d); sfx(~_shock~[;]~~[;]0.1); inflict(SHOCK);,Static Shock,MAX3,,PINK,increaserange,change_power,,,0,NO,NO,,,,,,,,,,,,,
Antler,Do [sword]2 damage for|each [jinx]Jinx on enemy,2,attack(getjinx(target) + getjinx(target)); sfxdamage(target[;]getjinx(target) + getjinx(target)); if(getjinx(target) + getjinx(target) <= 0) { bonus(-1000); },Plasma Gun,COUNTDOWN,16,PINK,threequartercountdown,change_power,,,0,NO,NO,,,,,,,,,,,,,
Acceleration Kick,Every third turn[;] reduce all|jinx on the enemy by [jinx]1,1,,Time Stop,,,PINK,,,,,0,NO,NO,excludefromrandomlists|weakenavoid|weakenimmune|shockavoid,,,,,if(turn % 3 == 0) { boostjinxcountdowns(target[;] 1); sfx(~useitem~); e.animate(~flashandshake~); },,,,,,,
Stomp_downgraded,Do [shock]<d6> dmg +[shock]Shock[;]|repeat in [jinx]2 turns,1,jinx(e.name + e.namemodifier[;]~take [shock]%VAR% dmg +[shock]Shock~[;]~Take [shock]%VAR% dmg +[shock]Shock~[;]~attack(%VAR%[;]SHOCK); sfxdamage(target[;]%VAR%); sfx(\~_shock\~[;]\~\~[;]0.2);inflict(SHOCK);~[;]target[;]self[;]3[;]d); attack(d[;]SHOCK); sfxdamage(target[;]d); sfx(~_shock~[;]~~[;]0.1);,Static Shock,MAX3,,PINK,increaserange,change_power,,,0,NO,NO,,,,,,,,,,,,,
Iron Helmet,Add [shield]<double> shield[;] in two|turns[;] take [sword]<double> dmg,2,jinx(e.name + e.namemodifier[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(target[;]%VAR%);~[;]self[;]self[;]2[;](d * 2)); inflictself(SHIELD[;]d * 2); sfx(~_shield~[;]~~[;]0.1); sfx(~_thinghappens~);,Pillow Fort,NORMAL,,ORANGE,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Iron Helmet_upgraded,Add [shield]<double> shield[;] in two|turns[;] take [sword]<d6> dmg,2,jinx(e.name + e.namemodifier[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(target[;]%VAR%);~[;]self[;]self[;]2[;]d); inflictself(SHIELD[;]d * 2); sfx(~_shield~[;]~~[;]0.1); sfx(~_thinghappens~);,Pillow Fort,NORMAL,,ORANGE,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Iron Helmet_downgraded,Add [shield]<d6> shield[;] in two|turns[;] take [sword]<double> dmg,2,jinx(e.name + e.namemodifier[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(target[;]%VAR%);~[;]self[;]self[;]2[;](d * 2)); inflictself(SHIELD[;]d); sfx(~_shield~[;]~~[;]0.1); sfx(~_thinghappens~);,Pillow Fort,NORMAL,,ORANGE,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Creative Crisis_upgraded,[95%]Don't create new gadgets[newline][95%]after this fight (save the previous gadgets),1,if(!simulation){ inflictself(~creativecrisis+~); screenshake(); sfx(~upgradeequipment~); e.changeslots([]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this battle[;][gray](activated)~; var sourceequipment = e.getvar(~sourceequipment~); if(sourceequipment != null && sourceequipment != e) { sourceequipment.animate(~flashandshake~); sourceequipment.changeslots([]); sourceequipment.fulldescription = e.fulldescription; } },Randomizer,REQUIRE6|REQUIRE6,,PURPLE,change_power,change_power,,,0,YES,NO,cannotsteal,,e.setvar(~sourceequipment~[;]e); Rules.inventor_inspiration = true; e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this battle (save the previous gadgets)~;,e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this battle~; e.resetvar(~sourceequipment~);,e.setvar(~sourceequipment~[;]e);,,,,,,,,
Dune,Do [sword]2 damage[comma] +[sword]2[newline]every time it is weakened,1,attack(self.getvar(~weakencharge~)); sfxdamage(target[;]self.getvar(~weakencharge~));,Burrower,ODD,,ORANGE,change_power,change_power,,,0,NO,NO,,,self.setvar(~weakencharge~[;]2); e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~;,self.setvar(~weakencharge~[;]2); e.fulldescription = ~Do [sword]2 damage[comma] +[sword]2[newline]every time it is weakened~;,e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~; self.setvar(~weakenimmune~[;]0);,,,,,,,,
Dune_downgraded,Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened,1,attack(self.getvar(~weakencharge~)); sfxdamage(target[;]self.getvar(~weakencharge~));,Burrower,REQUIRE5,,ORANGE,,,,,0,NO,NO,,,,,,self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~; self.setvar(~weakenimmune~[;]1);,,,,,,,
Dune_upgraded,Do [sword]2 damage[comma] +[sword]2[newline]every time it is weakened,1,attack(self.getvar(~weakencharge~)); sfxdamage(target[;]self.getvar(~weakencharge~));,Burrower,NORMAL,,ORANGE,,,,,0,NO,NO,,,self.setvar(~weakencharge~[;]2); e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~;,self.setvar(~weakencharge~[;]2); e.fulldescription = ~Do [sword]2 damage[comma] +[sword]2[newline]every time it is weakened~;,e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~; self.setvar(~weakenimmune~[;]0);,,,,,,,,
Dune_weakened,Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened,1,attack(self.getvar(~weakencharge~)); sfxdamage(target[;]self.getvar(~weakencharge~));,Burrower,MAX3,,ORANGE,,,,,0,NO,NO,,,,,,self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); e.fulldescription = ~Do [sword]<var:weakencharge> damage[comma] +[sword]2[newline]every time it is weakened~; self.setvar(~weakenimmune~[;]1);,,,,,,,
Boar Spear,Do [sword]<d6> damage[;]|[fire]Burn and [shock]Shock both,1,attack(d); if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && !mydice.burn) { mydice.animate(FIRE); break; } } } inflictself(SHOCK); self.applyequipmentcurses(); sfx(~_fire~[;]~~[;]0.1); sfx(~_shock~[;]~~[;]0.1); sfxdamage(target[;]d); inflict(SHOCK); inflict(FIRE); delay(0.3);,Blowtorch,MAX4,,RED,simplify,change_power,,,0,NO,NO,,,,,,,,,,,,,
Boar Spear_downgraded,Do [sword]<d6> damage[;]|[95%][fire]Burn and [shock]Shock yourself,1,attack(d); if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && !mydice.burn) { mydice.animate(FIRE); break; } } } inflictself(SHOCK); self.applyequipmentcurses(); sfx(~_fire~[;]~~[;]0.1); sfx(~_shock~[;]~~[;]0.1); sfxdamage(target[;]d); delay(0.3);,Blowtorch,REQUIRE5,,RED,simplify,change_power,,,0,NO,NO,,,,,,,,,,,,,
Stabbing Blade,Do [sword]<d6> damage[;]|[ice]Freeze and [shock]Shock both,1,attack(d); var highestvalue = 0; if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && mydice.basevalue > highestvalue && !mydice.burn) { highestvalue = mydice.basevalue; } } } if(highestvalue > 0) { for (mydice in self.dicepool) { if (mydice.basevalue == highestvalue) { mydice.animate(ICE); break; } } } inflictself(SHOCK); self.applyequipmentcurses(); sfx(~_ice~[;]~~[;]0.1); sfx(~_shock~[;]~~[;]0.1); sfxdamage(target[;]d); inflict(SHOCK); inflict(ICE); delay(0.3);,Flash Freeze,MAX4,,BRIGHTCYAN,simplify,change_power,,,0,NO,NO,,,,,,,,,,,,,
Stabbing Blade_downgraded,Do [sword]<d6> damage[;]|[95%][ice]Freeze and [shock]Shock yourself,1,attack(d); var highestvalue = 0; if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && mydice.basevalue > highestvalue && !mydice.burn) { highestvalue = mydice.basevalue; } } } if(highestvalue > 0) { for (mydice in self.dicepool) { if (mydice.basevalue == highestvalue) { mydice.animate(ICE); break; } } } inflictself(SHOCK); self.applyequipmentcurses(); sfx(~_ice~[;]~~[;]0.1); sfx(~_shock~[;]~~[;]0.1); sfxdamage(target[;]d); delay(0.3);,Flash Freeze,REQUIRE5,,BRIGHTCYAN,simplify,change_power,,,0,NO,NO,,,,,,,,,,,,,
Shock Absorber,[90%]Unshock all shocked equipment[comma]|[90%]do [shock]<d6> per each unshocked,1,if (self.equipment.length > 0) { var dmgamount = 0; var unshockdelay = 2; for (eq in self.equipment) { if (eq.shockedsetting > 0) { eq.unshockingtimer = unshockdelay * 0.1; dmgamount += 1; unshockdelay += 2; } } if(dmgamount > 0) { bonus(100000); attack(dmgamount * d[;]SHOCK); sfxdamage(target[;]dmgamount * d); sfx(~_shock~[;]~~[;]0.1); delay(0.3); } else { bonus(-1000); } },Jackhammer,MAX3,,YELLOW,increaserange,decreaserange,,,0,NO,NO,,1,,,,,,,,,,,
Banhammer,Do [shock]9 damage|(Gain [shock]6 shock if not used),2,attack(9[;]SHOCK); sfxdamage(target[;]9); sfx(~_shock~[;]~~[;]0.1);,Zap,COUNTDOWN,12,YELLOW,threequartercountdown,change_power,,,0,NO,NO,,,,,,,,,if(e.timesused == 0) { jinx(e.name + e.namemodifier[;]~gain [shock]6 shock~[;]~Gain [shock]6 shock~[;]~inflict(SHOCK[;]%VAR%);sfx(\~_shock\~[;]\~\~[;]0.2);~[;]self[;]self[;]1[;]6); } else { e.timesused = 0; },,,,
Banhammer_downgraded,Do [shock]6 damage|(Gain [shock]6 shock if not used),2,attack(6[;]SHOCK); sfxdamage(target[;]6); sfx(~_shock~[;]~~[;]0.1);,Zap,COUNTDOWN,12,YELLOW,threequartercountdown,change_power,,,0,NO,NO,,,,,,,,,if(e.timesused == 0) { jinx(e.name + e.namemodifier[;]~gain [shock]6 shock~[;]~Gain [shock]6 shock~[;]~inflict(SHOCK[;]%VAR%);sfx(\~_shock\~[;]\~\~[;]0.2);~[;]self[;]self[;]1[;]6); } else { e.timesused = 0; },,,,
Aftershock,[95%]Roll a dice per each shocked|[95%]equipment you have,1,if (self.equipment.length > 0) { var dicepush = []; for (eq in self.equipment) { if (eq.shockedsetting > 0) { dicepush.push(rand([1[;]2[;]3[;]4[;]5[;]6])); } } if(dicepush.length > 0) { bonus(100000); givedice(dicepush); sfx(~_shock~[;]~~[;]0.1); delay(0.3); } else { bonus(-1000); } },Zap,EVEN,,YELLOW,simplify,complicate,,,0,YES,NO,,,,,,,,,,,,,
Evangel,Do [weaken]<d6> damage|75% chance to gain [weaken]2,1,var odds = 75; if(getstatusself(~luck~) > 0 # getstatusself(~luck+~) > 0){ odds = 100; } if(chance(odds)) { self.textparticle(~Success...~); var eqlist = []; for(eq in self.equipment) { if(!eq.weakened && eq.ready && eq.availablethisturn) { eqlist.push(eq); } } if(eqlist.length > 0) { var itemtoweaken = rand(eqlist); if(itemtoweaken.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweaken.animate(WEAKEN); eqlist.remove(itemtoweaken); } if(eqlist.length > 1) { var itemtoweakensec = rand(eqlist); if(itemtoweakensec.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweakensec.animate(WEAKEN); } } attack(d[;] WEAKEN); sfxdamage(target[;]d); sfx(~_weaken~[;]~~[;]0.1);,Theremin,MAX5,,ORANGE,change_power,change_power,,,0,NO,NO,,1,,,,,,,,,,,
Evangel_upgraded,Do [weaken]<d6> damage|75% chance to gain [weaken]3,1,var odds = 75; if(getstatusself(~luck~) > 0 # getstatusself(~luck+~) > 0){ odds = 100; } if(chance(odds)) { self.textparticle(~Success...~); var eqlist = []; for(eq in self.equipment) { if(!eq.weakened && eq.ready && eq.availablethisturn) { eqlist.push(eq); } } if(eqlist.length > 0) { var itemtoweaken = rand(eqlist); if(itemtoweaken.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweaken.animate(WEAKEN); eqlist.remove(itemtoweaken); } if(eqlist.length > 1) { var itemtoweakensec = rand(eqlist); if(itemtoweakensec.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweakensec.animate(WEAKEN); eqlist.remove(itemtoweakensec); } if(eqlist.length > 2) { var itemtoweakenth = rand(eqlist); if(itemtoweakenth.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweakenth.animate(WEAKEN); eqlist.remove(itemtoweakenth); } } attack(d[;] WEAKEN); sfxdamage(target[;]d); sfx(~_weaken~[;]~~[;]0.1);,Theremin,MAX5,,ORANGE,,,,,0,NO,NO,,,,,,,,,,,,,
Evangel_downgraded,75% chance to gain [weaken]2,1,var odds = 75; if(getstatusself(~luck~) > 0 # getstatusself(~luck+~) > 0){ odds = 100; }self.textparticle(~Success...~); var eqlist = []; for(eq in self.equipment) { if(!eq.weakened && eq.ready && eq.availablethisturn) { eqlist.push(eq); } } if(eqlist.length > 0) { var itemtoweaken = rand(eqlist); if(itemtoweaken.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweaken.animate(WEAKEN); eqlist.remove(itemtoweaken); } if(eqlist.length > 1) { var itemtoweakensec = rand(eqlist); if(itemtoweakensec.name == ~Dune~) { self.setvar(~weakencharge~[;]self.getvar(~weakencharge~) + 2); } itemtoweakensec.animate(WEAKEN); } },Theremin,MAX5,,ORANGE,,,,,0,YES,NO,,,,,,,,,,,,,
Clock Hands,Reduce countdown on|all equipment by half,1,if(!simulation){ var selfequipment = []; sfx(~useitem~); for (eq in self.equipment){ if(eq.countdown > 1 && eq.slots.indexOf(~COUNTDOWN~) == 0 && eq.availablethisturn && eq.ready){ selfequipment.push(eq); } } if(selfequipment.length > 0){ boostcountdowns(0); for(eq in selfequipment) { eq.reducecountdownby = eq.remainingcountdown * 0.5; } } else { bonus(1000 + (self.dicepool.length * 500)); } },Accelerate,REQUIRE6,,GREEN,simplify,complicate,,,0,YES,NO,,,,,,,,,,,,,
Haunted House,Do [sword]15 damage[;] reset|countdown if not used,2,attack(15); sfxdamage(target[;]15);,Accelerate,COUNTDOWN,20,PURPLE,change_power,change_power,,,0,NO,NO,,,,,e.remainingcountdown = 20;,,,,,,,,
Haunted House_upgraded,Do [sword]15 damage[;] reset|countdown if not used,2,attack(15); sfxdamage(target[;]15);,Accelerate,COUNTDOWN,15,PURPLE,change_power,change_power,,,0,NO,NO,,,,,e.remainingcountdown = 15;,,,,,,,,
Haunted House_downgraded,Do [sword]10 damage[;] reset|countdown if not used,2,attack(10); sfxdamage(target[;]10);,Accelerate,COUNTDOWN,20,PURPLE,change_power,change_power,,,0,NO,NO,,,,,e.remainingcountdown = 20;,,,,,,,,
Haunted House_weakened,Do [sword]10 damage[;] reset|countdown if not used,2,attack(10); sfxdamage(target[;]10);,Accelerate,COUNTDOWN,15,PURPLE,change_power,change_power,,,0,NO,NO,,,,,e.remainingcountdown = 15;,,,,,,,,
Dullplicate,Duplicate all unused <slotdoubles>s,1,var extradice = []; for (mydice in self.dicepool){ if (mydice.available()){ if (mydice.basevalue == d){ extradice.push(d); } } } givedice(extradice);,Clone Device,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Dullplicate_downgraded,Duplicate all unused <slotdoubles>s,1,var extradice = []; for (mydice in self.dicepool){ if (mydice.available()){ if (mydice.basevalue == d){ extradice.push(d); } } } givedice(extradice);,Clone Device,REQUIRE1,,GREEN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Dullplicate_upgraded,Duplicate all unused <d6>s,1,var extradice = []; for (mydice in self.dicepool){ if (mydice.available()){ if (mydice.basevalue == d){ extradice.push(d); } } } givedice(extradice);,Clone Device,NORMAL,,GREEN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Arcsine,First dice +1[comma] second dice -1|[gray](Reuseable),1,var dicearray = []; dicearray.push(actualdice[0].basevalue + 1); if(actualdice[1].basevalue - 1 > 0) { dicearray.push(actualdice[1].basevalue - 1); } if(dicearray[0] == 7) { dicearray[0] = 6; dicearray.push(1); }givedice(dicearray);,Random Roll,DOUBLES|DOUBLES,,GREEN,change_power,removereusable,,,3,YES,NO,,1,,,,,,,,,,,
Arcsine_upgraded,First dice +1[comma] second dice -1|[gray](Reuseable),1,var dicearray = []; dicearray.push(actualdice[0].basevalue + 1); if(actualdice[1].basevalue - 1 > 0) { dicearray.push(actualdice[1].basevalue - 1); } if(dicearray[0] == 7) { dicearray[0] = 6; dicearray.push(1); }givedice(dicearray);,Random Roll,DOUBLES|DOUBLES,,GREEN,change_power,removereusable,,,4,YES,NO,,,,,,,,,,,,,
Next Volume,Get the second spellbook|Current spellbook: <var:currentspellbook>,1,sfx(~_thinghappens~); var booknum = self.getvar(~currentspellbook~); for(i in 1...7) { if(Spellbook.isempty(i)) { self.setvar(~spellbook~+booknum+~slot~+i[;]~Empty slot~); } else { self.setvar(~spellbook~+booknum+~slot~+i[;]Spellbook.spellname(i)); } } for(eq in self.equipment){ if(eq.name == e.name){ eq.animate(~flashandshake~); } } self.setvar(~currentspellbook~[;]self.getvar(~currentspellbook~) + 1); if(self.getvar(~currentspellbook~) == 4) { self.setvar(~currentspellbook~[;]1); } booknum = self.getvar(~currentspellbook~); for(q in 1...7) { if(self.getvar(~spellbook~+booknum+~slot~+q) != ~Empty slot~) { Spellbook.changespellflash(q[;]self.getvar(~spellbook~+booknum+~slot~+q)); } else { Spellbook.erase(q); } },Time Stop,NORMAL,,GRAY,,,,,-1,YES,NO,excludefromrandomlists|hidereuseable|weakenavoid|curseavoid|altpoisonavoid|shockavoid|cannotsteal,1,inflictself(~silencenextvolume~);,,if(self.getvar(~currentspellbook~) == 1) { e.fulldescription = ~Get the second spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 2) { e.fulldescription = ~Get the third spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 3) { e.fulldescription = ~Get the first spellbook[newline]Current spellbook: <var:currentspellbook>~; },if(self.hasstatus(SILENCE)) { e.availablethisturn = false; e.unavailabletext = ~Unavailable~; e.unavailabledetails = [~Break silence to unlock~]; }if(self.getvar(~currentspellbook~) == 1) { e.fulldescription = ~Get the second spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 2) { e.fulldescription = ~Get the third spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 3) { e.fulldescription = ~Get the first spellbook[newline]Current spellbook: <var:currentspellbook>~; },if(self.getvar(~currentspellbook~) == 1) { e.fulldescription = ~Get the second spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 2) { e.fulldescription = ~Get the third spellbook[newline]Current spellbook: <var:currentspellbook>~; } else if(self.getvar(~currentspellbook~) == 3) { e.fulldescription = ~Get the first spellbook[newline]Current spellbook: <var:currentspellbook>~; },,,,,,
